Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT5G05270.1	GMM:16.8.2	secondary metabolism.flavonoids.chalcones	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.577726	NaN	-0.068925	NaN	NaN	0.254212	0.039643	NaN	NaN	NaN	NaN	0.491563	NaN	NaN	NaN	NaN	NaN	0.431253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.198608	NaN	NaN	NaN	NaN	NaN	-0.103640
AT5G05400.1	GMM:20.1.7	stress.biotic.PR-proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G05410.1	GMM:27.3.3	RNA.regulation of transcription.AP2/EREBP, APETALA2/ethylene-responsive element binding protein family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G05540.1	GMM:28.99	DNA.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G05760.1	GMM:31.4	cell.vesicle transport	NaN	NaN	0.139139	-11.171471	NaN	NaN	NaN	NaN	0.041237	NaN	0.173887	NaN	NaN	NaN	NaN	NaN	0.538521	0.032993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.109992	0.374364	NaN	NaN	NaN	NaN	0.494335	NaN	NaN	NaN	0.132853	NaN	NaN	0.004874	NaN	NaN	NaN
AT5G05920.1	GMM:29.2.3.1	protein.synthesis.initiation.deoxyhypusine synthase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-13.773722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G05940.1	GMM:30.5	signalling.G-proteins	NaN	NaN	1.096434	NaN	0.943042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.837760	NaN	NaN	NaN	1.259632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.754986	0.925354	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06060.1	GMM:26.8	misc.nitrilases, nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases	0.216634	NaN	NaN	NaN	NaN	NaN	0.155771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.083239	NaN	NaN	NaN	NaN	NaN	NaN	-0.614618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.304454	NaN	NaN	0.033666	NaN	NaN	NaN	-10.645158	NaN	NaN	-0.302669	NaN	NaN	NaN
AT5G06110.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.483100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.965039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06290.1	GMM:21.5.1	redox.peroxiredoxin.BAS1	0.210517	0.049734	0.057158	0.225988	-0.290913	NaN	0.399954	0.204566	0.036620	-0.144868	-0.108700	-0.060014	-6.287059	NaN	-0.319880	0.028727	0.063418	-0.052657	-0.156393	0.027415	-0.093914	-0.128952	0.012806	-0.172391	-0.014624	-0.051067	0.154461	-0.371804	NaN	0.115091	NaN	-0.099033	-0.013216	0.078966	-0.109998	-0.037257	-0.088852	0.065500	0.051179	-5.955723	-0.004736	-0.025217	-0.026701	0.130028	0.118012
AT5G06410.1	GMM:20.2.1	stress.abiotic.heat	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.391229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06460.1	GMM:29.5.11.2	protein.degradation.ubiquitin.E1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.144294	NaN	NaN	0.061980	-0.033761	0.142724	NaN	NaN	NaN	NaN	NaN	-0.091301	-0.281934	0.035854	-0.055543	NaN	-0.031510	NaN	-0.149404	NaN	NaN	0.060700	NaN	-0.216862	NaN	0.070141	0.180737	NaN	-0.672873	0.298920	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06520.1	GMM:27.1	RNA.processing	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06810.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06900.1	GMM:26.10	misc.cytochrome P450	NaN	NaN	NaN	-7.409978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G06970.1			NaN	NaN	-0.826190	NaN	NaN	-0.370762	NaN	-0.500884	NaN	NaN	NaN	NaN	NaN	NaN	-0.862942	-0.648000	-0.849817	-0.612797	NaN	NaN	-0.668230	NaN	-12.280825	-0.898632	NaN	-0.583700	NaN	NaN	NaN	NaN	NaN	-0.587463	-0.580728	NaN	NaN	-0.760435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.428445	-0.318795
AT5G07020.1	GMM:35.1.42	not assigned.no ontology.proline rich family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.066051	0.174828	NaN	0.720546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.501818	NaN	NaN	0.392532	NaN	-0.164710	0.315580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.179499	NaN	-0.348922	-0.355938	NaN	NaN	NaN
AT5G07030.1	GMM:27.3.67	RNA.regulation of transcription.putative transcription regulator	-11.028072	-0.235498	NaN	0.031786	-0.374806	-0.222283	0.116103	0.210372	-0.369768	0.087894	-0.446463	-0.946678	-0.095715	0.381993	-0.129991	-0.008600	-0.054040	-6.242847	NaN	-1.033338	0.236692	0.299144	0.213542	-0.930454	0.328652	-0.462349	-0.393885	NaN	-1.053251	0.182293	0.674769	-0.125977	-0.013733	NaN	-1.015552	-0.691690	-0.112758	NaN	0.228460	-0.873292	0.109367	-0.619793	0.177448	-0.749856	-0.115240
AT5G07160.1	GMM:27.3.35	RNA.regulation of transcription.bZIP transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.186426	NaN	NaN	-2.041534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.984810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G07200.1	GMM:17.6.1.11	hormone metabolism.gibberelin.synthesis-degradation.GA20 oxidase	NaN	NaN	NaN	0.025570	NaN	-0.205045	-0.199617	NaN	NaN	0.246467	NaN	NaN	-0.146862	NaN	NaN	0.127141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.067665	0.230783	NaN	NaN	0.046201	NaN	NaN	NaN	NaN	0.213218	NaN	NaN	NaN	NaN	NaN	NaN	0.186536	NaN	NaN	-0.166790	NaN	NaN
AT5G07280.1	GMM:30.2.10	signalling.receptor kinases.leucine rich repeat X	-0.060603	NaN	-0.197898	NaN	NaN	NaN	0.258531	0.303857	NaN	NaN	NaN	0.031535	NaN	-0.215480	NaN	-0.340055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.089106	NaN	0.228839	-0.386715	NaN	0.102626	NaN	-0.161476	-0.143801	NaN	0.062546	NaN	0.325248	-0.119891	0.364403	NaN	NaN	NaN	0.545593	NaN
AT5G07350.1	GMM:27.3.73	RNA.regulation of transcription.Zn-finger(CCHC)	0.037309	0.194112	NaN	0.186926	0.259265	0.200707	0.199773	NaN	-0.229059	0.295921	NaN	NaN	-0.306228	0.167163	0.292999	-0.019591	-0.194508	0.368347	0.088602	-0.146237	-4.065778	NaN	NaN	0.084517	-0.104699	NaN	NaN	-0.082281	NaN	-4.289490	NaN	-0.022229	0.406069	0.152333	0.374885	0.248207	0.079200	NaN	-0.150645	-0.106354	0.251818	NaN	NaN	NaN	-0.132118
AT5G07390.1	GMM:20.1.1	stress.biotic.respiratory burst	-11.632822	0.081756	-11.485514	NaN	-11.750430	NaN	NaN	NaN	NaN	-11.808132	-0.211563	NaN	0.022807	-0.073258	NaN	-11.058247	-0.295667	0.001454	NaN	-0.181308	NaN	-0.290139	-11.128690	-11.306900	-0.178619	0.007332	NaN	NaN	NaN	NaN	NaN	NaN	-0.415212	-0.024877	-11.649117	NaN	-0.039068	NaN	-0.373077	0.297603	0.302272	NaN	0.094153	-11.547078	0.146255
AT5G07440.1	GMM:12.3.1	N-metabolism.N-degradation.glutamate dehydrogenase	0.797212	0.487576	NaN	0.448847	NaN	0.231945	-5.034395	NaN	0.342172	0.182796	0.354730	NaN	-9.568268	0.386785	0.276164	-0.020781	0.251213	NaN	0.573204	NaN	0.290203	NaN	0.138656	NaN	NaN	0.164193	0.200087	-0.037703	0.275854	0.241876	NaN	-0.253456	NaN	0.434051	NaN	0.389129	NaN	0.056220	-0.002008	0.150727	0.601499	0.185170	-0.028775	NaN	0.083364
AT5G07650.1	GMM:35.1.20	not assigned.no ontology.formin homology 2 domain-containing protein	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.818052	NaN	NaN	-0.981531	NaN	NaN	-0.715015	-0.737360	-0.936258	NaN	-1.008975	NaN	NaN	-1.045066	NaN	-0.701250	NaN	-0.791159	NaN	-0.972275	NaN	-0.773291	NaN	NaN	-0.706216	NaN	NaN	NaN	NaN	NaN	NaN	-0.956860	NaN	-0.748322	-0.922548	-1.103824	NaN	-1.070397
AT5G08050.1			-0.026832	0.048571	-0.099692	0.424581	0.162195	0.165482	0.131607	-0.095179	0.105375	-11.247898	NaN	0.195467	0.013005	NaN	0.257773	NaN	0.304450	0.170121	-0.027296	0.175709	0.025605	0.078623	0.297063	0.750341	0.091422	-0.053617	-5.498502	0.349666	0.153220	0.373646	0.467710	NaN	0.647652	0.428756	-0.171311	NaN	0.058096	NaN	-0.470682	NaN	-0.614059	0.088262	NaN	NaN	-0.180321
AT5G08160.2	GMM:29.4	protein.postranslational modification	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08280.1	GMM:19.5	tetrapyrrole synthesis.porphobilinogen deaminase	0.061163	0.232720	0.192118	0.209906	0.236671	-0.030951	0.122257	-0.017831	-0.106735	0.017425	-0.201684	-4.636765	0.174433	-0.269223	-0.027342	0.002288	-0.057614	0.033081	-0.130348	-0.133560	-0.037052	-0.077121	-0.085126	0.127625	-0.185544	-0.075180	-0.117097	-0.059075	-6.039915	0.082544	-0.085930	0.208280	-0.195490	-0.096712	-5.890015	0.057829	-0.101144	0.002464	-0.029485	0.044161	0.154744	0.185324	0.001437	-0.046056	0.162226
AT5G08300.1	GMM:8.1.6	TCA / organic transformation.TCA.succinyl-CoA ligase	NaN	0.022428	0.136185	NaN	0.565165	0.280939	NaN	-0.649837	-0.067703	0.177513	-0.157014	0.111374	NaN	-0.136637	0.373231	-0.305064	-0.054200	NaN	NaN	-11.885502	-0.405093	NaN	0.155438	NaN	NaN	0.084746	-0.116737	NaN	-0.154051	0.155333	NaN	-0.171902	NaN	NaN	0.227751	-0.378502	NaN	0.628826	0.000935	NaN	0.275930	-0.027138	0.658921	0.160804	NaN
AT5G08410.1	GMM:21.1	redox.thioredoxin	NaN	NaN	-10.638952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.215078	-0.290703	NaN	0.237644	NaN	NaN	NaN	NaN	-10.582394	0.113164	NaN	NaN	NaN	NaN	-0.349180	NaN	NaN	NaN	NaN	NaN	NaN	0.584181	NaN	NaN	-0.183880	NaN	NaN	NaN	-10.834727	NaN	NaN	NaN	NaN
AT5G08450.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08460.1	GMM:26.28	misc.GDSL-motif lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.027225	NaN	NaN	2.894503	1.989084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08560.1	GMM:33.99	development.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.033763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.130059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.316978	NaN	NaN	0.676353	-0.041204	NaN
AT5G08570.1	GMM:4.1.14	glycolysis.cytosolic branch.pyruvate kinase (PK)	NaN	NaN	NaN	NaN	NaN	NaN	0.116196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.200202	NaN	NaN	NaN	NaN	NaN	NaN	-0.087743	NaN	NaN	NaN	NaN	0.246106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08650.1	GMM:30.5	signalling.G-proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08660.1	GMM:35.2	not assigned.unknown	NaN	NaN	3.124013	NaN	NaN	2.953442	NaN	2.989165	NaN	NaN	2.761091	NaN	NaN	3.009402	3.045734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.708216	NaN	NaN	2.841627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G08670.1	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	0.032861	0.091071	0.282807	0.029283	0.077164	-0.013002	-0.002157	0.023325	0.107331	0.310918	0.103582	0.042737	0.097882	-0.033931	0.002639	0.037698	0.082468	0.072072	0.039609	0.082681	-0.043413	0.124792	0.150461	0.007291	-0.014326	-0.116735	-0.127122	-0.225839	-0.049298	0.101717	0.012455	0.024677	0.169209	-0.067825	0.089827	-0.010158	0.131291	0.144456	0.030801	0.013743	0.075343	0.167384	0.279260	0.191850	-0.062585
AT5G08680.1	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	0.188962	0.089181	-0.017669	-0.068225	0.003201	0.367618	0.033393	-0.188060	-0.067857	NaN	0.202316	0.201152	0.049348	0.095002	0.061020	0.008585	-0.168807	NaN	0.049820	0.213262	-0.133167	0.318302	-0.009452	-0.093266	NaN	-0.027566	0.067279	-0.054712	0.134741	0.214575	0.056278	NaN	-0.066676	0.148486	0.254413	NaN	-0.063824	NaN	-0.026136	0.115317	0.021786	0.027948	0.051809	-0.147471	0.285341
AT5G08690.1	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	-5.704188	NaN	0.411880	NaN	NaN	NaN	0.364090	0.221152	NaN	NaN	0.097114	0.037920	0.347218	0.302691	NaN	NaN	NaN	-0.316859	NaN	0.191706	0.073095	-5.821173	NaN	-12.437599	0.227970	NaN	NaN	NaN	-0.013032	0.189561	-0.034789	0.075251	0.142466	0.175886	-12.137199	-6.543089	NaN	0.376700	-0.015471	NaN	0.249795	NaN	-5.699204	0.462574	NaN
AT5G09350.1	GMM:30.4.2	signalling.phosphinositides.phosphatidylinositol 4-kinase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.928255	NaN	NaN	NaN	NaN	NaN	NaN	-1.863207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.564724	NaN	NaN	-11.307857	NaN
AT5G09500.1	GMM:29.2.1.2.1.15	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15	0.081524	0.334348	NaN	-0.172581	NaN	NaN	NaN	-0.317850	-0.491803	0.108358	0.249782	NaN	-0.210204	-0.133970	-0.046223	-0.589014	NaN	0.036252	0.051564	NaN	0.292291	0.066429	NaN	NaN	-0.318351	-0.171186	NaN	0.400343	0.080288	0.053423	NaN	0.013907	NaN	NaN	0.216671	NaN	-10.934140	-0.172515	0.113199	-0.235248	-0.008130	NaN	0.236773	0.407958	0.272592
AT5G09590.1	GMM:20.2.1	stress.abiotic.heat	-8.485215	0.084415	-0.220180	-0.585849	NaN	NaN	-0.532293	NaN	NaN	-0.574772	-0.142378	NaN	-0.076088	-0.051369	NaN	-0.051325	0.173140	0.206228	0.019420	0.107811	NaN	0.172110	-0.316340	0.419060	NaN	0.149645	0.371918	-0.113303	0.152978	NaN	0.709179	-0.811961	NaN	-0.039710	0.256486	NaN	-0.393716	-0.165440	NaN	0.164355	NaN	NaN	NaN	NaN	NaN
AT5G09650.1	GMM:23.4.99	nucleotide metabolism.phosphotransfer and pyrophosphatases.misc	0.172373	0.016367	0.080251	0.247325	0.202633	0.386627	0.041529	0.140795	0.131107	-0.115775	-0.141462	-0.165430	-0.141706	-0.036589	-0.044472	-0.051726	-0.207634	0.071382	-0.099959	0.149424	0.299059	0.110324	0.051775	-0.147774	-0.043942	0.058813	0.047489	-0.115680	-0.099996	0.033667	-0.034179	0.010375	-0.102036	0.044100	-0.098668	0.035293	0.319285	0.142265	0.056086	-0.083889	0.130951	-0.046454	-0.082731	-0.004329	-0.120354
AT5G09660.1	GMM:6.3	gluconeogenesis / glyoxylate cycle.malate dehydrogenase	-0.088640	-0.154579	0.050895	0.295707	0.174113	0.221973	0.204682	0.062108	0.169070	-0.162950	-0.108361	-0.194345	0.169014	0.124027	0.305142	0.019021	-0.035014	-0.026175	0.049699	0.098795	0.053734	-0.051067	-0.131801	-0.099763	0.002362	0.244106	0.199635	0.087662	-0.131493	-0.185296	0.164669	0.220621	0.086503	-0.211661	-0.175563	-0.203505	0.077564	0.136699	-0.034430	0.151162	0.237795	0.149425	0.106835	-0.051888	0.241655
AT5G09660.2	GMM:6.3	gluconeogenesis / glyoxylate cycle.malate dehydrogenase	-0.043717	NaN	-0.259549	-0.005891	0.220416	0.103781	0.288311	0.078717	0.220724	-0.171610	0.067147	-0.072818	NaN	0.028324	0.196073	NaN	0.027936	0.239574	0.166358	0.383040	0.145154	-10.536152	0.082338	-0.207097	NaN	0.138153	NaN	-0.030135	-0.094494	0.084228	0.028142	0.273993	0.310223	NaN	-0.187750	0.082129	0.099648	-4.992052	0.078179	0.347885	NaN	-10.469701	-0.007819	0.103071	-9.072066
AT5G09730.1	GMM:10.6.2	cell wall.degradation.mannan-xylose-arabinose-fucose	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G09810.1	GMM:31.1	cell.organisation	0.026013	0.077443	0.099323	-0.045168	0.074383	0.065556	0.238449	0.087959	0.089225	0.137313	-0.114696	0.042588	-0.120399	0.128355	-0.055513	0.066908	0.092835	0.049980	-0.043131	0.026782	0.106886	0.207547	0.272114	-0.098061	0.074244	0.008707	-0.008024	-0.144571	-0.052139	0.061956	0.034433	0.063474	0.003300	0.100291	0.021396	0.037692	0.297493	0.155504	-0.054405	-0.030060	0.165573	0.071197	0.124615	0.028306	0.075885
AT5G10090.1	GMM:35.1.27	not assigned.no ontology.tetratricopeptide repeat (TPR)	NaN	NaN	NaN	NaN	NaN	-8.600717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G10160.1	GMM:11.1.5	lipid metabolism.FA synthesis and FA elongation.beta hydroxyacyl ACP dehydratase	NaN	NaN	NaN	0.177802	NaN	NaN	0.441414	NaN	NaN	NaN	-0.134160	NaN	NaN	0.178273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.151991	0.388434	0.438375	NaN	NaN	-0.214035	NaN	-0.000639	NaN	NaN	NaN	NaN	NaN	NaN	-0.009999	0.105542	0.289290	NaN	NaN	NaN	NaN	NaN	NaN
AT5G10170.1	GMM:3.4.3	minor CHO metabolism.myo-inositol.InsP synthases	NaN	NaN	-9.889536	NaN	-0.867530	NaN	NaN	NaN	NaN	NaN	1.284938	NaN	NaN	NaN	NaN	NaN	NaN	0.750168	NaN	0.369323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.481351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G10260.1	GMM:30.5	signalling.G-proteins	0.084527	0.317944	NaN	0.155711	0.169270	-0.124740	NaN	NaN	-0.036288	NaN	0.426324	0.249185	0.335575	0.200936	-0.032448	NaN	0.502574	0.192511	NaN	0.462780	0.109319	NaN	NaN	0.168127	NaN	0.216366	0.059639	0.188561	NaN	0.292178	NaN	NaN	NaN	NaN	NaN	0.574892	NaN	NaN	-0.047667	NaN	0.242049	-0.198229	NaN	-0.009452	0.117498
AT5G10320.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	0.288252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.186683	-0.104591	NaN	-0.161872	-0.060000	NaN	-0.101838	0.111009	-0.140581	0.215779	0.224166	NaN	NaN	-0.206286	NaN	NaN	NaN	-0.151945	-0.254315	NaN	0.088299	NaN	NaN	NaN	NaN	0.145028	NaN	NaN	NaN
AT5G10360.1	GMM:29.2.1.2.1.6	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S6	0.001193	0.431868	0.100571	-0.002295	0.094552	-0.161507	0.068138	-0.007622	0.059262	-0.155533	-0.066774	-0.138231	-0.025034	0.299343	-5.866627	0.076832	0.256375	-4.970324	0.085813	-0.115493	-0.145468	0.244870	0.260709	0.132204	0.123399	0.045741	-0.134988	0.051553	0.309509	0.156153	-0.214525	0.173873	-0.055664	-0.031158	0.008556	0.188864	-0.046058	0.060054	-0.074449	0.037316	-0.204360	0.047182	0.034668	0.278097	0.222011
AT5G10440.1	GMM:31.3	cell.cycle	0.034021	0.019589	NaN	0.072283	0.193778	0.153202	0.288783	0.254211	0.183146	NaN	NaN	0.011694	NaN	0.187806	0.066818	-0.159543	0.075163	-0.048060	-0.049603	0.011112	0.020914	0.016267	-0.028934	-0.035358	0.104219	NaN	0.072449	0.008342	-0.000985	0.004355	-0.181010	0.189477	0.154036	0.093882	NaN	0.143730	NaN	0.203045	0.013518	0.172826	NaN	0.152331	0.117951	0.137965	NaN
AT5G10450.1	GMM:30.7	signalling.14-3-3 proteins	NaN	0.190723	0.340417	NaN	0.164774	-0.223238	0.172065	0.322623	-0.057199	0.140440	NaN	NaN	0.143010	NaN	0.117778	0.130430	NaN	0.074973	0.064185	NaN	NaN	-0.215097	-0.103043	0.103852	0.258302	0.106792	0.143589	0.150479	NaN	0.241927	NaN	0.273075	0.090104	0.177325	NaN	0.195617	NaN	0.337377	-0.056485	-0.067148	-0.089337	0.071755	NaN	NaN	0.067219
AT5G10470.1	GMM:31.1	cell.organisation	NaN	NaN	0.216143	NaN	NaN	-11.088320	0.073311	0.050541	NaN	-10.683171	0.014336	-0.177703	NaN	-0.242028	NaN	NaN	NaN	NaN	-0.431981	NaN	-0.170434	NaN	NaN	0.190652	-0.230068	0.014255	NaN	NaN	0.254075	-0.316650	0.212991	-0.178603	NaN	-0.445044	NaN	NaN	NaN	0.030848	-10.784629	0.094901	0.294163	-0.003636	-0.218634	-0.464335	NaN
